key,b_star_traditional,b_star_ml,skip_list_traditional,skip_list_ml
7508924,0.1,0.1,0.2,0.1
7496235,0.1,0.1,0.4,0.3
7498889,0.1,0.1,0.3,0.3
7492324,0.2,0.1,0.3,0.2
7489709,0.2,0.1,0.4,0.1
7481208,0.1,0.1,0.3,0.1
7510674,0.1,0.1,0.3,0.5
7484622,0.1,0.1,0.2,0.2
7485052,8.1,0.1,0.3,0.2
7487623,0.2,0,0.3,0.3
7509354,0.2,0,0.6,0.2
7487886,0.1,0,0.3,0.2
7476096,0.2,0,0.2,0.1
7477167,0.2,0,0.3,0.3
7482726,0.2,0,0.3,0.2
7506567,0.2,0,0.2,0.4
7485793,0.1,0,0.4,0.1
7487167,0.2,0,0.3,0.2
7490295,0.1,0.1,0.4,0.2
7495202,0.2,0.1,0.4,0.1
7507041,0.1,0.1,0.3,0.2
7478830,0.2,0.1,0.3,0.2
7495450,0.2,0.1,0.3,0.2
7492918,0.2,0.1,0.2,0.2
7496404,0.1,0.1,0.5,0.3
7498312,0.2,0,0.3,0.2
7475471,0.1,0.1,0.2,0.2
7475636,0.1,0.1,0.2,0.2
7507896,0.2,0.1,0.3,0.2
7495020,0.2,0.1,0.2,0.2
7500687,0.1,0.1,0.7,0.2
7496664,0.1,0.1,0.3,0.2
7513405,0.1,0.1,0.3,0.2
7494825,0.1,0,0.2,0.1
7494563,0.2,0.1,0.2,0.2
7487467,0.1,0.1,0.3,0.2
7492064,0.2,0.1,0.2,0.1
7510902,0.3,0.1,0.6,0.3
7505821,0.1,0.1,0.3,0.1
7487872,0.1,0,0.3,0.1
7493275,0.1,0.1,0.3,0.2
7498415,0.2,0.1,0.2,0.2
7497240,0.2,0.1,0.3,0.3
7479526,0.2,0.1,0.4,0.2
7511086,2.1,0.1,0.4,0.2
7480162,0.2,0.1,0.3,0.4
7481219,0.1,0.1,0.3,0.1
7513363,0.2,0.1,0.3,0.3
7500757,0.2,0.1,0.4,0.3
7484233,0.2,0.1,0.2,0.4
7479583,0.2,0.1,0.2,0.1
7502589,0.1,0.1,0.3,0.1
7493000,0.1,0.1,0.3,0.1
7497570,0.2,0.1,0.3,0.2
7508338,0.2,0.1,0.5,0.2
7487968,0.2,0.1,0.2,0.2
7510367,0.2,0.1,0.5,0.2
7507652,0.1,0.1,0.2,0.2
7497000,0.1,0.1,0.2,0.2
7512947,0.2,0.1,0.3,0.3
7476401,0.2,0.1,0.3,0.3
7486351,0.2,0,0.4,0.3
7500599,0.2,0.1,0.3,0.2
7482043,0.3,0.1,0.3,0.2
7486755,0.2,0.1,0.3,0.3
7501670,0.2,0.1,0.1,0.2
7485428,0.1,0.1,0.2,0.2
7476034,0.1,0.1,0.2,0.1
7498154,0.2,0.1,0.3,0.3
7499453,0.1,0.1,0.2,0.2
7478890,0.1,0.1,0.2,0.2
7483554,0.1,0.1,0.2,0.2
7509039,0.1,0.1,0.6,0.3
7491732,0.1,0.1,0.2,0.2
7481180,0.1,0,0.2,0.3
7493899,0.2,0,0.5,0.2
7484104,0.2,0,0.2,0.2
7494525,0.1,0,0.3,0.2
7499188,0.2,0.1,0.5,0.3
7498880,0.1,0.1,0.4,0.1
7508193,0.1,0.1,0.2,0.2
7482202,0.2,0.1,0.2,0.3
7491225,0.2,0.1,0.3,0.2
7486180,0.1,0.1,0.4,0.2
7499643,0.1,0.1,0.3,0.2
7487665,0.1,0.1,0.3,0.2
7505517,0.1,0.1,0.3,0.2
7481485,0.2,0,0.2,0.2
7479880,0.2,0,0.1,0.2
7484468,0.1,0,0.2,0.3
7486536,0.2,0,0.2,0.2
7485354,0.2,0,0.4,0.3
7493369,0.1,0.1,0.2,0.1
7496335,0.1,0.1,0.4,0.2
7502930,0.2,0.1,0.2,0.3
7482336,0.1,0.1,0.2,0.2
7506156,0.2,0.1,0.3,0.2
7491269,0.1,0.1,0.2,0.2
7479288,0.2,0.1,0.4,0.2
7484081,0.2,0.1,0.3,0.3
7478565,0.1,0.1,0.2,0.3
7505484,0.2,0.1,0.3,0.2
7499146,0.1,0.1,0.2,0.2
7509711,0.1,0.1,0.2,0.2
7506978,0.2,0.1,0.1,0.3
7475625,0.2,0.1,0.1,0.2
7486480,0.1,0.1,0.3,0.2
7504492,0.2,0.1,0.3,0.3
7483801,0.1,0.1,0.4,0.2
7499322,0.1,0.1,0.3,0.2
7490621,0.2,0.1,0.4,0.2
7492755,0.2,0.1,0.3,0.5
7507545,0.1,0.1,0.3,0.2
7493106,0.1,0.1,0.2,0.2
7499018,0.1,0.1,0.4,0.2
7494937,0.1,0.1,0.2,0.1
7508104,0.1,0.1,0.2,0.2
7476755,0.2,0.1,0.3,0.2
7492851,0.2,0,0.2,0.1
7504663,0.1,0,0.3,0.1
7478103,0.2,0,0.3,0.2
7493814,0.1,0,0.4,0.2
7494544,0.1,0.1,0.3,0.2
7487449,0.2,0.1,0.4,0.3
7481096,0.2,0,0.2,0.2
7492426,0.2,0.1,0.4,0.2
7496838,0.2,0.1,0.2,0.3
7500837,0.1,0.1,0.3,0.2
7492999,0.1,0.1,0.2,0.2
7513071,0.2,0.1,0.3,0.3
7494803,0.2,0.1,0.2,0.2
7504763,0.1,0.1,0.3,0.3
7503320,0.1,0.1,0.3,0.1
7485958,0.1,0.1,0.3,0.4
7509236,0.2,0.1,0.3,0.2
7512214,0.1,0,0.3,0.1
7501997,0.1,0,0.3,0.1
7493740,0.1,0,0.3,0.1
7509939,0.2,0,0.3,0.2
7491302,0.2,0.1,0.2,0.2
7502050,0.2,0.1,0.5,0.1
7489973,0.2,0.1,0.5,0.3
7479559,0.2,0.1,0.2,0.2
7511063,0.3,0.1,0.5,0.3
7499304,0.2,0.1,0.3,0.2
7485762,0.1,0.1,0.4,0.2
7487850,0.1,0.1,0.2,0.3
7505175,0.2,0.1,0.3,0.2
7481045,0.1,0.1,0.1,0.1
7508116,0.3,0.1,0.2,0.2
7506852,0.2,0.1,0.2,0.2
7496676,0.1,0.1,0.4,0.2
7500912,0.1,0.1,0.4,0.1
7479055,0.2,0.1,0.3,0.2
7503570,0.3,0.1,0.3,0.2
7502155,0.1,0.1,0.5,0.1
7500946,0.1,0.1,0.3,0.1
7497573,0.2,0.1,0.3,0.2
7501997,0.1,0.1,0.3,0.1
7487921,0.2,0.1,0.3,0.1
7487534,0.1,0.1,0.2,0.2
7495051,0.1,0.1,0.2,0.3
7483016,0.2,0.1,0.2,0.3
7497854,0.1,0.1,0.4,0.3
7506210,0.1,0.1,0.6,0.1
7492339,0.1,0,0.4,0.1
7482720,0.1,0.1,0.2,0.2
7502131,0.1,0.1,0.2,0.2
7510074,0.2,0.1,0.5,0.4
7507227,0.2,0.1,0.2,0.2
7481020,0.1,0.1,0.2,0.3
7479505,0.1,0.1,0.2,0.2
7511965,0.1,0.1,0.3,0.3
7477595,0.1,0.1,0.2,0.2
7481578,0.2,0.1,0.2,0.1
7478232,0.1,0.1,0.9,0.2
7485079,0.2,0.1,0.2,0.2
7504261,0.2,0.1,0.8,0.2
7493137,0.1,0.1,0.3,0.4
7499572,0.1,0.1,0.3,0.3
7480435,0.2,0.1,1.2,0.1
7484135,0.1,0.1,0.6,0.2
7497250,0.1,0.1,0.3,0.2
7500961,0.1,0.1,0.4,0.1
7506101,0.1,0,0.3,0.2
7498068,0.1,0,0.2,0.2
7507629,0.1,0,0.3,0.2
7479142,0.1,0,0.2,0.2
7477573,0.1,0.1,0.6,0.1
7511244,0.2,0,0.2,0.2
7490325,0.2,0.1,0.4,0.3
7498644,0.1,0.1,0.3,0.2
7492341,0.1,0.1,0.3,0.2
7479092,0.1,0.1,0.3,0.1
7484883,0.1,0.1,0.3,0.2
7507890,0.2,0.1,0.2,0.1
7481096,0.1,0.1,0.2,0.1
7513278,0.1,0.1,0.3,0.3
7502219,0.2,0.1,0.2,0.3
7476795,0.1,0.1,0.3,0.2
7509521,0.3,0.1,0.4,0.3
7513255,0.1,0.1,0.2,0.1
7497279,0.2,0.1,0.3,0.1
7500591,0.1,0.1,0.2,0.2
7507992,0.2,0.1,0.4,0.1
7489435,0.1,0.1,0.4,0.1
7503520,0.1,0.1,0.3,0.3
7501105,0.1,0.1,0.6,0.1
7507194,0.2,0.1,0.3,0.2
7510115,0.2,0,0.3,0.2
7482403,0.1,0,0.2,0.2
7506130,0.1,0,0.2,0.2
7510619,0.2,0,0.2,0.2
7480123,0.2,0.1,0.2,0.3
7483281,0.1,0.1,0.2,0.3
7508231,0.1,0.1,0.2,0.2
7492158,0.2,0.1,0.2,0.2
7486930,0.2,0.1,0.3,0.1
7511559,0.1,0.1,0.3,0.2
7492269,0.1,0.1,0.3,0.2
7513866,0.1,0.1,0.3,0.2
7509842,0.2,0.1,0.3,0.3
7503647,0.1,0.1,0.3,0.2
7495643,0.2,0.1,0.3,0.3
7510733,0.1,0.1,0.2,0.2
7503661,0.2,0,0.2,0.1
7512853,0.1,0,0.4,0.2
7507183,0.2,0,0.2,0.2
7482074,0.2,0,0.3,0.1
7514392,0.3,0.1,0.3,0.3
7484610,0.2,0.1,0.4,0.3
7498841,0.2,0.1,0.2,0.2
7479588,0.1,0.1,0.1,0.2
7505015,0.1,0.1,0.1,0.2
7510063,0.1,0.1,0.2,0.3
7513369,0.2,0.1,0.2,0.1
7505189,0.1,0.1,0.2,0.2
7490006,0.2,0.1,0.4,0.3
7504393,0.3,0.1,0.4,0.3
7476772,0.2,0.1,0.2,0.2
7491352,0.2,0.1,0.2,0.1
7500754,0.2,0.1,0.3,0.2
7513202,0.1,0.1,0.3,0.3
7480408,0.1,0.1,0.2,0.3
7479068,0.1,0.1,0.3,0.1
7508814,0.2,0,0.3,0.3
7476002,0.2,0.1,0.3,0.3
7495899,0.2,0,0.2,0.2
7497860,0.1,0.1,0.3,0.2
7496095,0.1,0.1,0.4,0.2
7492092,0.1,0.1,0.2,0.2
7503408,0.1,0.1,0.2,0.2
7498037,0.1,0.1,0.2,0.2
7485448,0.2,0.1,0.3,0.2
7496815,0.2,0.1,0.2,0.3
7506823,0.2,0.1,0.2,0.2
7508497,0.1,0.1,0.2,0.3
7485623,0.1,0.1,0.4,0.2
7511989,0.1,0.1,0.3,0.2
7513243,0.1,0.1,0.1,0.2
7505523,0.2,0.1,0.2,0.2
7477208,0.2,0,0.2,0.2
7495530,0.2,0,0.1,0.2
7499419,0.1,0.1,0.2,0.2
7479410,0.1,0,0.1,0.2
7511230,0.1,0,0.1,0.2
7482075,0.1,0,0.2,0.2
7483069,0.2,0,0.2,0.1
7500122,0.2,0,0.3,0.2
7499103,0.2,0,0.2,0.2
7513094,0.2,0,0.2,0.2
7485339,0.1,0,0.2,0.2
7482087,0.1,0,0.2,0.1
7508796,0.3,0,0.3,0.1
7496816,0.1,0,0.2,0.2
7502092,0.1,0,0.5,0.2
7510238,0.2,0.1,0.3,0.2
7481066,0.1,0.1,0.2,0.1
7477580,0.2,0.1,0.2,0.2
7506052,0.2,0.1,0.2,0.1
7484738,0.3,0.1,0.1,0.2
7493566,0.2,0.1,0.3,0.2
7476014,0.1,0.1,0.2,0.1
7480888,0.1,0,0.3,0.1
7495904,0.1,0.1,0.2,0.1
7485472,0.1,0.1,0.3,0.2
7494358,0.1,0,0.3,0.2
7507310,0.2,0.1,0.3,0.2
7491556,0.3,0.1,0.2,0.3
7495256,0.2,0.1,0.3,0.2
7477752,0.1,0.1,0.2,0.2
7510470,0.3,0.1,0.6,0.2
7490098,0.2,0.1,0.5,0.4
7477508,0.2,0.1,0.7,0.2
7513148,0.1,0,0.3,0.2
7514030,0.1,0,0.2,0.2
7490794,0.2,0.1,0.3,0.2
7478733,0.2,0.1,0.3,0.3
7504690,0.1,0.1,0.3,0.2
7498784,0.1,0.1,0.3,0.2
7510326,0.1,0.1,0.3,0.2
7513198,0.1,0.1,0.2,0.2
7510782,0.1,0.1,0.3,0.2
7475524,0.2,0.1,0.3,0.2
7486191,0.2,0.1,0.3,0.2
7485013,0.1,0.1,0.2,0.2
7512499,0.1,0.1,0.3,0.2
7499588,0.1,0.1,0.3,0.1
7514091,0.1,0.1,0.5,0.2
7480835,0.2,0.1,0.2,0.2
7481655,0.2,0.1,0.4,0.1
7489007,0.1,0.1,0.4,0.1
7494251,0.2,0,0.2,0.2
7482965,0.1,0,0.3,0.3
7501523,0.3,0.1,0.3,0.3
7477555,0.2,0.1,0.2,0.3
7476591,0.1,0,0.4,0.2
7494795,0.1,0,0.3,0.2
7512301,0.2,0,0.3,0.2
7498002,0.1,0,0.3,0.2
7506379,0.1,0,0.5,0.3
7481209,0.1,0,0.2,0.1
7494991,0.2,0,0.2,0.3
7489563,0.1,0,0.4,0.1
7513079,0.1,0,0.2,0.2
7489452,0.2,0.1,0.4,0.2
7507343,0.1,0.1,0.2,0.2
7486279,0.1,0.1,0.3,0.1
7496716,0.2,0.1,0.3,0.2
7507364,0.1,0.1,0.2,0.1
7483873,0.2,0,0.2,0.2
7498505,0.2,0,0.3,0.3
7495824,0.1,0.1,0.2,0.3
7505553,0.1,0,0.1,0.3
7509281,0.1,0.1,0.7,0.4
7500305,0.2,0,1.1,0.6
7511432,0.1,0,0.2,0.2
7494159,0.1,0.1,0.2,0.2
7493912,0.2,0.1,0.5,0.2
7486272,0.1,0,0.2,0.2
7499908,0.1,0.1,0.3,0.2
7490215,0.1,0.1,0.3,0.2
7512712,0.1,0.1,0.3,0.1
7499281,0.2,0.1,0.4,0.2
7490187,0.1,0,0.4,0.2
7503742,0.1,0,0.4,0.3
7499693,0.1,0,0.3,0.1
7513025,0.1,0,0.2,0.2
7508565,0.1,0,0.3,0.2
7514018,0.1,0.1,0.1,0.3
7479769,0.2,0,0.2,0.3
7505377,0.2,0.1,0.3,0.2
7482973,0.2,0.1,0.3,0.1
7506560,0.2,0.1,0.2,0.2
7502616,0.1,0.1,0.1,0.2
7486303,0.1,0.1,0.5,0.2
7476487,0.2,0.1,0.3,0.1
7503020,0.2,0.1,0.2,0.4
7478554,0.1,0.1,0.3,0.2
7503138,0.1,0.1,0.2,0.4
7481345,0.1,0.1,0.1,0.1
7497290,0.1,0.1,0.3,0.2
7494094,0.2,0.1,0.2,0.2
7505053,0.1,0.1,0.2,0.1
7476427,0.1,0.1,0.1,0.1
7504472,0.2,0.1,0.2,0.3
7511710,0.1,0.1,0.3,0.4
7481300,0.1,0.1,0.2,0.2
7488477,0.2,0.1,0.2,0.2
7479291,0.1,0.2,0.3,0.2
7503030,0.1,0,0.2,0.3
7481562,0.1,0,0.2,0.2
7497714,0.1,0,0.2,0.2
7507060,0.1,0,0.4,0.3
7507851,0.1,0.1,0.2,0.2
7499366,0.2,0.1,0.2,0.2
7477148,0.2,0.1,0.2,0.1
7512871,0.1,0.1,0.2,0.2
7491487,0.1,0.1,0.4,0.2
7495473,0.1,0.1,0.2,0.2
7484839,0.1,0.1,0.2,0.2
7481548,0.1,0.1,0.3,0.3
7513394,0.1,0.1,0.2,0.3
7503371,0.2,0.1,0.2,0.1
7509598,0.2,0,0.2,0.3
7512612,0.1,0.1,0.2,0.3
7489941,0.1,0.1,0.5,0.3
7503692,0.1,0.1,0.2,0.2
7499340,0.1,0.1,0.3,0.2
7484998,0.1,0.1,0.2,0.2
7497094,0.1,0.1,0.1,0.3
7481072,0.1,0.1,0.2,0.2
7508876,0.1,0,0.3,0.3
7501762,0.2,0,0.2,0.2
7502493,0.3,0,0.4,0.3
7508078,0.1,0,0.3,0.2
7493110,0.1,0,0.2,0.3
7475747,0.1,0,0.2,0.3
7512750,0.1,0.1,0.2,0.3
7483890,0.1,0,0.2,0.2
7506096,0.1,0.1,0.3,0.2
7498032,0.1,0.1,0.2,0.2
7495549,0.2,0.1,0.2,0.3
7510992,0.2,0.1,0.3,0.2
7479893,0.1,0.1,0.2,0.2
7506275,0.1,0.1,0.2,0.3
7513645,0.1,0.1,0.3,0.2
7477562,0.1,0.2,0.2,0.2
7500156,0.2,0.1,0.2,0.2
7503017,0.1,0.1,0.2,0.1
7508731,0.2,0.1,0.3,0.2
7496067,0.1,0.1,0.3,0.3
7476300,0.2,0.1,0.1,0.4
7508508,0.1,0.1,0.2,0.2
7485662,0.1,0.1,0.2,0.2
7491644,0.1,0.1,0.2,0.3
7479366,0.1,0.1,0.1,0.2
7476413,0.1,0.1,0.1,0.1
7496462,0.1,0.1,0.7,0.4
7511374,0.1,0.1,0.2,0.2
7485928,0.2,0.1,0.2,0.1
7496643,0.1,0.1,0.2,0.2
7506916,0.2,0.1,0.2,0.2
7480195,0.2,0.1,0.1,0.1
7487371,0.1,0.1,0.3,0.3
7491980,0.1,0.1,0.3,0.5
7487722,0.2,0.1,0.2,0.3
7503464,0.1,0.1,0.3,0.2
7489664,0.2,0.1,0.4,0.4
7479690,0.1,0.1,0.4,0.3
7498372,0.1,0.1,0.2,0.2
7481330,0.1,0,0.2,0.2
7497344,0.1,0,0.2,0.2
7486088,0.1,0,0.3,0.2
7477159,0.1,0,0.1,0.1
7488510,0.2,0,0.3,0.2
7479187,0.1,0,0.3,0.3
7478396,0.1,0,0.7,0.2
7489402,0.1,0.1,0.3,0.2
7487141,0.1,0.1,0.2,0.1
7487546,0.1,0.1,0.3,0.1
7502406,0.1,0.1,0.3,0.2
7476582,0.1,0.1,0.3,0.2
7513640,0.1,0.1,0.3,0.2
7496217,0.2,0.1,0.4,0.2
7486465,0.1,0.1,0.3,0.1
7496147,0.1,0.1,0.2,0.2
7495542,0.1,0.1,0.3,0.3
7482975,0.1,0.1,0.3,0.2
7489072,0.2,0.1,0.4,0.2
7494243,0.1,0.1,0.2,0.2
7485271,0.2,0,0.3,0.2
7479300,0.2,0,0.3,0.2
7497181,0.1,0.1,0.2,0.2
7482764,0.2,0.1,0.3,0.2
7507776,0.2,0,0.3,0.2
7483297,0.1,0,0.3,0.2
7513931,0.1,0,0.3,0.2
7478644,0.2,0,0.2,0.1
7493114,0.1,0.1,0.2,0.2
7509417,0.1,0.1,0.3,0.2
7514032,0.1,0.1,0.2,0.1
7485172,0.2,0.1,0.5,0.3
7511835,0.2,0.1,0.3,0.2
7514174,0.1,0.1,0.2,0.2
7493655,0.1,0.1,0.3,0.2
7504019,0.2,0.1,0.3,0.2
7491114,0.2,0.1,0.2,0.3
7509628,0.1,0.1,0.4,0.2
7508561,0.1,0.1,0.3,0.2
7503507,0.1,0.1,0.2,0.2
7489489,0.2,0.1,0.4,0.4
7486855,0.2,0.1,0.4,0.4
7496332,0.1,0.1,0.4,0.3
7488219,0.1,0,0.2,0.2
7514017,0.2,0,0.1,0.2
7500060,0.1,0,0.3,0.2
7479992,0.2,0,0.2,0.3
7478583,0.2,0,0.2,0.2
7487656,0.1,0.1,0.2,0.1
7494631,0.1,0.1,0.2,0.1
7480892,0.2,0,0.3,1.2
7505577,0.2,0.1,0.2,0.4
7485857,0.2,0.1,0.6,0.3
7504065,0.2,0.1,0.2,0.3
7501312,0.2,0.1,0.2,0.2
7508480,0.1,0.1,0.2,0.2
7479137,0.1,0.1,0.2,0.2
7485880,0.1,0,0.3,0.1
7492358,0.1,0.1,0.2,0.1
7475755,0.1,0,0.2,0.1
7484944,0.1,0,0.2,0.3
7498865,0.1,0.1,0.3,0.4
7513892,0.1,0.1,0.3,0.2
7481383,0.2,0.1,0.2,0.1
7482422,0.2,0.1,0.3,0.2
7492287,0.1,0.1,0.5,0.2
7488313,0.2,0.1,0.2,15.5
7486184,0.1,0.1,0.3,0.1
7484196,0.1,0.1,0.1,0.3
7488499,0.1,0.1,0.2,0.2
7501642,0.2,0.1,0.3,0.3
7498300,0.4,0,0.2,0.3
7510732,0.1,0,0.2,0.2
7507409,0.1,0,0.2,0.2
7505574,0.2,0,0.2,0.2
7490913,0.2,0.1,0.2,0.3
7508302,0.1,0.1,0.2,0.2
7503587,0.1,0.1,0.2,0.2
7491158,0.1,0.1,0.2,0.2
7476150,0.1,0.1,0.2,0.4
7505779,0.1,0.1,0.3,0.3
7489528,0.2,0.1,0.3,0.2
7496544,0.1,0.1,0.2,0.3
7485452,0.2,0.1,0.2,0.3
7501297,0.1,0.1,0.5,0.2
7487792,0.1,0.1,0.2,0.2
7500197,0.2,0.1,0.3,0.2
7502328,0.2,0.1,0.2,0.4
7492334,0.1,0.1,0.2,0.2
7485408,0.2,0.1,0.2,0.2
7504952,0.1,0.1,0.7,0.4
7490747,0.1,0,0.3,0.1
7493364,0.1,0.1,0.2,0.1
7503583,0.1,0.1,0.1,0.1
7508902,0.1,0.1,0.2,0.2
7486484,0.1,0.1,0.4,0.2
7482895,0.1,0.1,0.3,0.4
7485913,0.1,0.1,0.2,0.2
7512874,0.1,0.1,0.2,0.2
7501945,0.2,0.1,0.2,0.2
7478716,0.2,0.1,0.3,0.2
7510866,0.2,0,1.1,0.3
7495979,0.2,0,0.3,0.3
7485705,0.1,0,0.3,0.2
7485362,0.1,0,0.2,0.1
7481366,0.1,0,0.2,0.1
7508144,0.1,0,0.2,0.2
7482070,0.2,0,0.2,0.2
7513740,0.1,0,0.3,0.2
7504132,0.1,0,0.3,0.3
7498593,0.2,0,0.3,0.3
7484008,0.1,0,0.2,0.3
7495446,0.1,0,0.4,0.2
7483546,0.1,0.1,0.2,0.2
7498094,0.1,0.1,0.2,0.2
7478321,0.2,0.1,0.3,0.2
7486415,0.1,0.1,0.3,0.3
7496918,0.1,0,0.3,0.6
7501178,0.1,0,0.2,0.2
7491636,0.1,0,0.2,0.3
7514041,0.1,0,0.2,0.2
7512819,0.2,0,0.3,0.2
7508233,0.1,0.1,0.2,0.2
7506919,0.2,0.1,0.2,0.3
7499247,0.1,0.1,0.3,0.3
7511755,0.1,0.1,0.2,0.3
7505328,0.2,0.1,0.2,0.3
7491404,0.1,0.1,0.3,0.2
7511015,0.1,0.1,0.9,0.2
7511648,0.2,0.1,0.2,0.2
7488478,0.1,0.1,0.2,0.2
7483279,0.1,0.1,0.2,0.3
7491521,0.1,0.1,0.2,0.3
7496586,0.1,0.1,0.2,0.3
7506823,0.2,0.1,0.1,0.2
7508601,0.1,0.1,0.2,0.3
7491145,0.2,0.1,0.2,0.2
7499132,0.2,0.1,0.3,0.3
7478335,0.1,0.1,0.2,0.3
7509646,0.2,0.1,0.2,0.2
7514460,0.2,0.1,0.2,0.3
7480468,0.3,0.1,0.2,0.2
7496922,0.1,0.1,0.3,0.3
7488908,0.1,0.1,0.5,0.2
7506572,0.1,0,0.1,0.2
7493975,0.1,0.1,0.4,0.2
7483464,0.1,0.1,0.5,0.3
7500367,0.2,0.1,0.2,0.6
7481060,0.2,0.1,0.1,0.2
7500676,0.2,0.1,0.2,0.5
7488002,0.1,0.1,0.2,0.2
7495316,0.1,0.1,0.2,0.1
7497826,0.1,0.1,0.2,0.1
7482380,0.1,0.1,0.2,0.1
7494389,0.2,0.1,0.9,0.2
7479556,0.2,0.1,0.1,0.2
7489925,0.1,0.1,0.3,0.2
7493141,0.1,0.1,0.2,0.2
7486112,0.2,0.1,0.3,0.3
7478431,0.1,0.1,0.3,0.2
7511858,0.1,0.1,0.3,0.3
7508697,0.1,0,0.2,0.2
7489683,0.2,0,0.5,0.1
7491440,0.1,0.1,0.1,0.2
7506449,0.1,0.1,0.2,0.3
7503714,0.2,0.1,0.2,0.2
7486863,0.2,0.1,0.4,0.4
7483306,0.1,0.1,0.3,0.1
7513815,0.2,0.1,0.5,0.2
7495176,0.1,0.1,0.3,0.3
7504412,0.1,0.1,0.2,0.2
7475400,0.1,0.1,0.2,0.1
7500837,0.2,0.1,0.3,0.2
7510963,0.2,0.1,0.4,0.1
7496769,0.1,0.1,0.5,0.2
7507951,0.1,0.1,0.2,0.3
7497175,0.2,0.1,0.2,0.2
7499544,0.1,0.1,0.2,0.2
7486221,0.1,0.1,0.3,0.2
7500322,0.1,0.1,0.4,0.3
7491744,0.1,0.1,0.2,0.3
7489364,0.2,0.1,0.3,0.2
7499980,0.1,0.1,0.2,0.1
7484257,0.1,0,0.2,0.2
7501106,0.1,0,0.3,0.1
7506035,0.2,0,0.2,0.1
7490795,0.1,0,0.3,0.1
7492735,0.2,0,0.5,0.3
7497939,0.1,0.1,0.2,0.2
7477337,0.2,0,0.2,0.2
7489571,0.1,0.1,0.3,0.2
7499873,0.1,0.1,0.7,0.2
7495497,0.2,0.1,0.3,0.3
7495909,0.1,0.1,0.1,0.2
7508741,0.1,0.1,0.2,0.2
7480499,0.1,0.1,0.2,0.2
7513494,0.1,0.1,0.5,0.2
7493923,0.2,0.1,0.5,0.2
7483123,0.1,0.1,0.3,0.2
7513985,0.1,0.1,0.3,0.3
7486579,0.2,0,1.1,0.3
7483773,0.1,0,0.3,0.2
7513965,0.1,0,0.2,0.4
7488471,0.1,0,0.2,0.2
7508300,0.1,0.1,0.2,0.2
7498470,0.1,0.1,0.2,0.2
7485336,0.1,0.1,0.2,0.3
7510728,0.2,0.1,0.3,0.2
7490100,0.1,0.1,0.2,0.3
7480669,0.1,0.1,0.4,0.4
7496809,0.2,0.1,0.3,0.2
7477239,0.2,0.1,0.2,0.3
7491781,0.3,0.1,0.3,0.3
7513292,0.1,0.1,0.3,0.2
7513499,0.1,0.1,0.2,0.1
7499552,0.1,0.1,0.3,0.2
7489462,0.1,0.1,0.7,0.2
7500469,0.2,0.1,0.3,0.2
7482218,0.2,0.1,0.2,0.1
7484227,0.1,0.1,0.1,0.2
7483459,0.2,0.1,0.1,0.1
7475858,0.1,0.1,0.2,0.2
7491200,0.1,0.1,0.3,0.2
7481559,0.2,0.1,0.2,0.2
7497667,0.2,0.1,0.3,0.1
7493441,0.1,0.1,0.3,0.4
7495187,0.1,0,0.2,0.2
7494500,0.2,0,0.2,0.3
7508765,0.2,0,0.3,0.2
7488483,0.1,0.1,0.6,0.2
7480163,0.1,0.1,0.2,0.3
7499866,0.2,0.1,0.3,0.2
7485977,0.1,0.1,0.3,0.2
7480636,0.1,0.1,0.5,0.2
7509573,0.1,0.1,0.4,0.2
7512023,0.1,0.1,0.2,0.3
7500394,0.1,0,0.2,0.2
7484226,0.1,0,0.1,0.2
7505288,0.1,0.1,0.2,0.2
7497425,0.1,0.1,0.2,0.2
7494811,0.2,0.1,0.2,0.2
7497439,0.1,0.1,0.2,0.1
7501963,0.1,0,0.3,0.3
7480461,0.1,0,0.2,0.1
7499997,0.2,0.1,0.2,0.2
7486700,0.1,0.1,0.3,0.3
7481873,0.1,0.1,0.2,0.4
7494898,0.2,0.1,0.3,0.2
7493584,0.1,0,0.3,0.2
7501500,0.3,0.1,0.5,0.2
7489031,0.2,0.1,0.3,0.2
7481850,0.1,0.1,0.2,0.1
7491525,0.2,0.1,0.1,0.2
7481697,0.1,0.1,0.1,0.2
7482622,0.1,0.1,0.2,0.4
7497998,0.1,0.1,0.2,0.2
7501475,0.1,0.1,0.1,0.2
7483250,0.1,0.1,0.2,0.3
7512367,0.1,0.1,0.4,0.3
7509508,0.2,0.1,0.3,0.3
7494526,0.2,0.1,0.3,0.2
7490722,0.1,0.1,0.4,0.3
7478471,0.2,0.1,0.3,0.2
7488496,0.2,0,0.3,0.2
7496666,0.1,0,0.3,0.2
7502461,0.1,0.1,0.3,0.1
7489992,0.2,0.1,0.4,0.2
7481063,0.1,0.1,0.2,0.2
7485581,0.2,0.1,0.3,0.3
7491533,0.1,0.1,0.2,0.1
7497157,0.1,0.1,0.3,0.3
7498673,0.2,0.1,0.2,0.2
7507196,0.2,0.1,0.2,0.1
7493186,0.1,0.1,0.3,7.7
7484831,0.1,0.1,0.2,0.2
7492004,0.1,0.1,0.3,0.1
7502097,0.1,0.1,0.2,0.2
7501669,0.1,0.1,0.1,0.1
7492112,0.1,0.1,0.3,0.1
7494035,0.2,0.1,0.1,0.1
7491213,0.1,0,0.2,0.2
7506767,0.1,0.1,0.5,0.2
7488377,0.2,0.1,0.2,0.2
7484883,0.1,0.1,0.2,0.1
